,Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_11_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_12_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_13_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_14_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_15_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_16_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_17_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_18_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_19_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_20_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_21_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_22_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_23_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_24_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_25_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_26_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_27_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_28_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_29_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_30_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_31_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_32_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_33_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_34_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_35_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_36_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_37_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_38_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_39_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_40_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_no_tumorales.csv
Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,5137.952062212574,4511.935909704045,4875.056380311938,4708.788684407898,4914.226651173452,5221.644508075408,4939.521492357624,5373.932554856661,4860.266418255967,4649.9136898354855,2823.1309992714782,4744.949505602329,5234.117687374468,5092.363913233213,5090.290009154977,5108.226263651542,4936.239717179377,4913.846096548685,4724.212595458898,4878.215558217383,4658.740266272104,2943.8526706323105,4956.728034346831,4636.102303434642,4843.959706133619,4473.511061266584,4397.728306129953,4251.346854185603,4950.933977362312,4736.589980773531,4250.467371186333,3999.896924447245,3674.247301566416,5040.084485741673,4711.91840802883,4648.122584939486,5074.096605582033,4648.48742712448,4846.4142164453015,4946.358002179823,4697.389180450489,4518.773155320511,3502.685541720852,3706.182111132278,3206.0018221762653,2409.0983950352115,1944.7288324691672,4001.786304044192,2650.832475921659,2546.174636796685,2368.231487610527,1884.0962905064202,1693.0130479807517,3150.3714391273056,1868.9657495486188,1702.8867912582703,1657.9155113871614,3508.1269496266236,1983.3867822082448,2822.7396530280353,1987.3811415448058,3434.941752578448,3288.849886176482,2857.799975894445,3791.0370843221353,2088.869571645462,2237.0174833470824,2785.312824584391,2237.9057078581477,1525.0286189707283,1683.1665254035274,1704.0159124628824,2161.621054837085,1216.2630610228955,0.0,1696.8307275637521,2098.237251836231,2212.1871085298753,2116.9169231061073,1901.8350500518854,2764.595631492584,1981.7831522667138,2228.0002049734003,2850.386523097164,4301.3740412574325,1936.1537732422028,6318.287666964041,1687.6513793430279,5417.059576518925,4468.209797757341,3664.0500045659246,3392.082870362133,2723.1866415113573,4294.688926428685,3800.3186311431914,1607.310946752359,2640.362450992193,2772.4620275151756,2213.9598913792984
Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,6159.375271871103,5487.850363670918,5937.56023912379,5625.0304873041805,5978.071948675087,6252.766230916096,5990.383595141748,6389.825984405485,5915.584767586503,5635.480146817242,3725.70377950289,5722.431097775806,6296.424326085098,6122.025955796906,6118.4002779267075,6099.841522846694,5918.241855726574,5942.286223427634,5755.244430062554,5958.185247542857,5697.763580528633,3868.322513163959,5993.545233838821,5634.378699835004,5838.627262299261,5553.6807682725575,5435.441262405056,5183.278675835281,5972.269059370462,5761.717462888191,5265.310350923676,4995.763093021564,4613.563535826872,6000.809646794004,5724.128568297071,5648.023052015751,6102.456088287082,5625.290133106656,5801.817162176544,5991.263620761941,5680.660115543334,5503.730856521392,4433.85603718619,4732.559861437003,4226.559404117499,3385.564824664743,2661.434937967972,5032.586356772139,3600.951869770094,3282.9124041929167,3103.511908572708,2803.6361242945627,2634.6868365894047,4153.217077953428,2697.5893507052965,2657.3567088152904,2752.155931157299,4461.498575863935,2947.8697604977856,3759.572962808596,2963.652609255427,4301.851608275882,4095.2387288390537,3812.790995326104,4859.273065127263,2693.208815245879,2911.960669833775,2526.1665696789023,1907.3592217293137,2118.7569310765107,2593.709873793799,2677.1712345596316,3173.008900437275,1909.4245403611867,1696.8307275637521,0.0,2784.9573156740703,2824.585845499468,2838.41106404246,2648.1542943303953,2813.3941690690626,2885.0720236795323,3102.1087612837264,2360.79781739873,4815.798697647222,3037.1250283061026,6675.024708300794,2070.237531023254,5927.94381070368,5192.7590989358,4413.179721978097,3656.4415415013523,3207.798083319813,4928.659780320004,4336.78547350066,1832.0769953655945,3313.7985056009834,3454.0548151804705,3100.03312650527
Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,3780.2005762633657,3328.115366272464,3741.4068014935006,3457.464318307561,3661.153499468897,3893.066064680873,3561.944795369489,3895.863411248518,3576.5150933125497,3356.772468497763,2997.700737478947,3637.457035963617,3969.9852539196204,3805.7565501742597,3724.9044901046473,3559.4828480564056,3458.789372716924,3794.162793830721,3657.83078168881,3608.104687541146,3509.9182576467283,2835.992582828987,3597.6447763345905,3286.5470214916472,3357.07723101023,3398.293725626259,3302.51371994448,3470.417825598593,3738.6895941852995,3455.3905344909185,3044.7445916845636,3212.043115785378,3178.3997136765292,3533.887754218091,3348.1506926383404,3314.602863397491,3682.2187198560214,3223.342040859095,3499.090381313113,3595.6823382052403,3258.60626662458,3104.889488013899,1871.6900749647207,2860.9460867546186,2014.830296141475,2162.845660719261,2284.9022647027336,2931.0804668392907,2640.0817694742723,2888.5867222340607,2536.041078412864,1921.0711840782,1921.70536289844,2302.063483780088,1202.5954011549234,1865.3318666483085,1109.0051176398342,2260.064167175742,2144.4216168201697,2412.975377848657,2835.2978466422455,3424.5090967642764,3574.8487617514193,2512.2633710007135,2831.933745709657,595.2624925671021,569.2186409066994,2898.002220168353,2785.923562588017,1882.3718757382765,1429.9325122928392,914.2871879301639,1476.0806907980407,1444.4848008565245,2098.237251836231,2784.9573156740703,0.0,505.94156714412276,573.8015820128007,1941.4533936918065,2943.2812233525347,1192.3178876452785,2042.811917864207,3442.3696841787873,3459.3235634852067,1592.0517066757775,5677.670052737272,2543.943626830498,4721.748195847527,3354.535766816492,2941.447097115109,3269.856101818377,2656.059984413673,3220.0121620570712,3161.0337646692565,2070.8989753819524,761.1336354586189,818.3744698236362,681.3082567578823
Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,3949.7230800604907,3538.606216723328,3967.1461795921978,3623.5683958011277,3856.328590035986,4071.485187205433,3728.0405323477326,4037.9943059487478,3777.4973600717112,3544.1528920593605,3141.644780022344,3867.452355289886,4168.023871878388,4009.608270930516,3907.8071670769787,3675.0721389042774,3609.5302599708334,4030.163663974165,3896.7252795212344,3820.712823673561,3751.4036397602986,3027.4052527520357,3787.49208083508,3479.1530554470255,3475.8958992664334,3644.9362650680305,3536.5687048286345,3759.119179927964,3956.082853595797,3654.010996554619,3279.069553915847,3495.2870984817273,3460.3061250873648,3652.6568241735044,3532.665277386718,3515.513642699937,3817.6177968036923,3389.1094909011968,3670.014679645305,3771.474920053671,3398.7854810816116,3263.2425175681838,1989.32496451214,3137.381245171673,2261.360466961083,2389.9308335345518,2473.6394774106193,3161.803730456485,2853.717623117435,3117.4451000306262,2755.734666295553,2054.2326716438693,2089.964879865925,2471.231976564815,1304.80764903185,2022.749343720242,1226.6223490887521,2306.0924510629443,2267.6807807045993,2623.4500388202687,3030.090581573127,3682.493597488138,3796.4618279135148,2794.476405762807,3133.01904279137,486.94816225388183,441.64584439806424,2832.4272912003116,2698.8499612529795,1992.8299895622206,1591.4777916148175,1084.9797794217384,1749.5518100933443,1559.0487376313326,2212.1871085298753,2824.585845499468,505.94156714412276,0.0,757.281468216369,2061.4630310202783,3002.580320671066,1309.2978882864743,2162.4436185428444,3451.83391469007,3250.158087879805,1789.90381025269,5418.223317384351,2621.9616887347265,4496.796841221985,3292.9412784482415,2930.6513291432157,3258.0536919911233,2695.4919730128995,3030.2384289619577,3175.4871824873944,2064.727419820063,639.3009934591963,702.5796744151131,784.8752425740317
Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,3502.8758377404242,2976.529490335259,3455.39786956084,3119.7964219537553,3370.026899036849,3613.446476026027,3317.6227595693995,3697.6958938561097,3307.2773908818217,3039.416187459431,2897.4199213155625,3319.4476290667803,3694.921244702827,3500.9609917383127,3476.277837136851,3399.309620404779,3227.4291020960045,3485.547392515288,3323.9626834564788,3350.4968977904973,3229.3992498047724,2680.9399141060408,3342.782393008195,3008.941830079038,3153.2210821090366,3116.3885113014685,3018.6683115670617,3180.044263136343,3450.831798047402,3159.333822270908,2782.3497575155166,2983.67531888076,2902.223554159115,3313.1241213291933,3073.112757755685,3006.9619770385957,3427.162668686574,2966.9478825866336,3168.823853253936,3339.5253486966158,3016.5748633069556,2837.820513299025,1754.1026474472092,2563.6386685405587,1805.7847682303325,2021.8795792540914,2138.741183568628,2609.1613548768782,2474.548347482089,2681.472545945705,2441.583892993811,1854.0197741766744,1849.6712935929136,2062.4540529759506,1028.6522462824257,1736.6035338424435,1027.6874761256609,2122.9225293276836,2004.086722702067,2248.7936368506353,2771.031624020498,3284.9860630675544,3368.46258836558,2249.3654680270233,2575.958149753994,906.4354204792849,748.7362631106694,3116.8805321943314,3033.1405163866766,1819.871794136325,1273.121135517651,860.9488006268111,1263.2186951856615,1486.9391606669292,2116.9169231061073,2838.41106404246,573.8015820128007,757.281468216369,0.0,1898.404990248055,2963.550243001292,1075.456015756471,1974.8756726793351,3521.250669153038,3766.606103379906,1348.9860471457885,5919.088078522318,2520.7745592639985,4996.870712075286,3632.1473654933457,3130.1989893326777,3444.801803723134,2813.3918364442466,3471.90920988298,3440.5124679034025,2195.455991660039,912.1010431103787,983.2381392887678,625.0066177773163
Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,4629.474287479127,4033.40859390128,4475.5196405993875,4135.486877697616,4450.6537637040365,4733.237985761316,4441.5611779411975,4828.136820011385,4389.166437546826,4136.500957963372,2925.657408742808,4355.814536043304,4786.934031886328,4607.817713003847,4582.179857509309,4553.367809299627,4390.690882898622,4525.765657859318,4339.927102473491,4434.741639512091,4224.152499485506,3023.671954020875,4460.235205681243,4118.906410315896,4297.45059170313,4099.548115026313,3978.2716569154386,4009.1931012138725,4494.931060906557,4254.963984784717,3776.780992334738,3686.01157369909,3595.174624732548,4470.4848386696085,4196.546209861991,4141.183376868795,4572.77146031169,4097.0444210669375,4331.778521191941,4456.007140173399,4154.250081766082,3983.5840073063823,2959.4011649224417,3500.5391890591195,2712.5239605544452,2324.194242018465,2396.0119989243362,3621.662208704317,2787.066708690498,2962.913169555208,2890.4611278473744,1465.6740682568736,1804.1207156201951,2643.4030538180436,1509.6524476700436,1780.7909057899715,1558.7048940553568,2832.945050630632,1607.3042430621888,2679.58100387318,2825.867740499883,3674.634083998392,3839.449502713885,2905.2632905497235,3469.397106359678,1839.8883111888185,2100.722773076921,2441.1850643274183,2299.165546822821,1402.233906101338,1679.7694728845279,1589.2621073933801,1923.2070042733753,1711.1464812872498,1901.8350500518854,2648.1542943303953,1941.4533936918065,2061.4630310202783,1898.404990248055,0.0,2064.8894970423617,1440.8826427691836,1376.474968529998,2739.915859475223,3359.0112893109376,1800.1676344182329,5464.639442515674,1672.3031978022548,4610.029345505338,3735.95503104353,3006.504242437303,2762.3913285131675,2169.7093449780227,3451.097620557489,3016.563428290573,1610.0731834937346,2382.747744276939,2600.7364729552696,1840.371477327281
Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,6062.627425458708,5463.16919317626,5975.930170994423,5568.503791123749,5915.585118291019,6169.205005777797,5855.494975146108,6225.191489993479,5846.053909039641,5593.989319764129,4185.457295835368,5810.92791037869,6240.989683699994,6051.796101411369,6018.49050935239,5902.298472598611,5750.269227202029,6001.365793717909,5837.234388457691,5887.142411009796,5723.791733086767,4473.237124904853,5881.398742873871,5550.729108051383,5638.720998729325,5587.663083335159,5471.294155365849,5478.786582004719,5974.021022747377,5715.892916516044,5210.515595048115,5188.960281489678,5064.2513892265815,5833.006504384838,5623.421940424036,5561.553353519658,5970.56709660108,5507.760856368473,5728.936467046828,5874.464654371227,5541.301102629917,5377.648419274667,4255.193103596834,4972.473159533736,4183.733636096351,3733.989240585388,3684.4680796243733,5140.093378233853,4232.501776740581,4344.243628742471,4144.482651460002,2745.43175397845,3088.663208552038,4118.438076524595,2770.191551346619,3118.1126598825135,2743.329913771326,4145.46717868403,2814.215429138782,4071.5875886725735,3910.824130016751,5124.9215410754705,5200.159986331826,4330.420301847188,4994.100734875101,2815.7570169103537,3044.4692289922837,1611.258678220105,1858.7538845395893,2348.867034726676,2994.1945505480426,2847.8523871115926,3393.1739031519455,2665.2601138135497,2764.595631492584,2813.3941690690626,2943.2812233525347,3002.580320671066,2963.550243001292,2064.8894970423617,0.0,2718.2445479859925,2747.7333585843326,1822.165510199979,3273.4893828623185,3129.531626101317,4833.378017536157,1891.8484463178347,4695.509749473681,4099.740166486806,3496.228939137929,2114.604669714572,1997.4385119074716,3761.0872976683804,2769.72609098489,1871.2406553946628,3346.5541631734927,3584.221247739631,2932.067637868432
Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,3669.7805348962443,3052.401009438737,3565.025970080088,3196.4296722694858,3499.6735804563627,3773.8779824005546,3471.391325135764,3855.9255367655387,3437.041816943157,3175.72770900877,2442.7556556237505,3415.105567755507,3850.2700493475413,3644.1459781637996,3621.468533903435,3586.573876057609,3424.6551509925544,3579.2536546140464,3421.1546443841034,3472.848378678629,3310.9746393090254,2405.8439896367795,3496.965766037032,3158.6806714458025,3341.305423693406,3193.550020797871,3078.205886596887,3180.4254516706033,3565.446582467065,3307.676884895615,2854.887609330499,2883.880179969968,2841.1978224482637,3515.39613067973,3235.357957126755,3174.407146627453,3590.28977461623,3166.8265604056646,3331.954493260213,3483.003472249676,3193.9351798951902,3017.0534469774134,2012.0524800297294,2613.6351624643316,1820.580682013641,1716.3569829960793,1949.8755869213555,2731.081194587715,2212.513672886727,2540.5517776004544,2400.47124734653,1365.8011674944767,1486.0276065747335,1805.8707181427117,855.4679619859189,1306.4480330381514,1083.0429619633521,1925.2392445098872,1468.3092339267773,1928.5914669832543,2554.0874159547593,3142.53298405053,3325.387986740392,2219.754656976647,2614.033458659352,1226.7132116283783,1344.4384067594556,3094.1426863963425,2996.248461396866,1413.0818717561076,1214.9858456964294,1018.993262658811,1259.7979658951442,1546.9170802526605,1981.7831522667138,2885.0720236795323,1192.3178876452785,1309.2978882864743,1075.456015756471,1440.8826427691836,2718.2445479859925,0.0,1360.2674077162878,3381.4684219416968,3862.768094538809,1195.5310047544508,5999.450288957413,2292.7363745860794,5051.389545982791,3755.6137386142764,3233.2455308511785,3383.2183249158834,2754.8364444370536,3604.7523950331306,3438.0883004379184,2098.3959469723513,1654.2502339368857,1831.8132866904893,1058.1981491871002
Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,3869.3917576305344,3278.731331743823,3674.576802362555,3397.2714461005703,3676.8424526113845,3943.785035735308,3651.483062601916,4104.049226918043,3628.741619899163,3382.8512165450984,2354.4699923594812,3587.8778373712203,3994.8371122727904,3832.7380697628805,3808.5741178665876,3902.246013454823,3717.4487908149767,3715.372605935433,3553.3753495497804,3668.263144214672,3436.142026729498,2456.7216624512916,3675.695798046779,3375.1119356725594,3666.4645133271542,3314.135180712361,3197.3473422005977,3300.5092561494257,3714.3844782784754,3473.374182798821,3067.1364117042635,2962.435739639262,2927.7023677629413,3798.52607451653,3435.7640259795003,3405.8584180957205,3820.9752800658407,3392.004377728824,3596.5104217755484,3678.482343098575,3438.79732365173,3262.4129412189095,2517.6007870983553,2707.1158841136926,2026.6765437452095,1777.9905804057996,2094.7855678562923,2849.614719701337,2223.9062380923524,2623.3569571935936,2570.449778806234,1221.7849021332188,1455.6880011846142,1997.5969948163627,1454.6208530656786,1597.4368214430415,1675.1200027470195,2307.0488268398085,1386.9385385523406,2008.3165080370925,2607.811006972078,3254.204965723434,3402.6840151794845,2310.2776664042267,2700.207354955631,2014.8365805081478,2199.751925715907,3135.586713956736,3052.8564279784596,1495.4648913082478,1538.3075151054165,1592.8633648321015,1443.3278193762524,1923.1049854972232,2228.0002049734003,3102.1087612837264,2042.811917864207,2162.4436185428444,1974.8756726793351,1376.474968529998,2747.7333585843326,1360.2674077162878,0.0,3436.8081868375602,3967.3205047359356,1624.964432411723,6089.537791483488,2188.986057408934,5192.903578408753,4040.622193238155,3381.775397210787,3443.9555336425215,2726.243120969674,3849.1037953474256,3455.2617688787946,2252.4101334588167,2477.2835246308277,2681.817567945062,1867.4996409175783
Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,6812.290894702621,6218.890684936993,6693.695168938117,6306.571569755102,6667.883521298143,6921.409368066906,6626.127798765876,6991.667818570953,6590.8412258528315,6334.01833034348,4672.681285506122,6506.632839441731,6992.378079841559,6804.380678956297,6751.6861964101445,6683.995127476319,6535.692337349154,6727.10580193657,6528.158892979892,6633.139451530914,6422.183338471049,4937.953835834551,6639.29334235486,6298.266360871634,6431.330376794664,6310.445754380151,6170.170911703846,6083.736859216793,6689.43637174035,6467.789339186506,5949.314588171687,5828.809865773704,5632.976193858837,6611.838067485789,6384.076053710748,6321.198770178724,6735.20471978052,6246.204345527236,6500.542422862892,6644.386106971878,6327.219870626612,6154.916437039912,5031.294840194548,5626.0058653721735,4886.0995087916945,4292.559162640755,3940.2458888161455,5816.162229609918,4662.3785329844995,4593.988212484021,4396.396910959629,3293.957929814081,3497.5593842107896,4771.8138177960745,3384.408169069124,3583.2656649233345,3383.0464016212095,4913.647690871963,3453.010075882789,4674.589814574949,4249.893163078243,5472.113576572819,5473.505254683314,4829.978500924822,5657.788765734936,3273.7895606371244,3482.050890301118,1409.3145070182816,1672.0327660557941,2786.6576240990285,3480.286516911451,3370.125710338336,3987.192628847397,2806.3150126729142,2850.386523097164,2360.79781739873,3442.3696841787873,3451.83391469007,3521.250669153038,2739.915859475223,1822.165510199979,3381.4684219416968,3436.8081868375602,0.0,3976.1551112291527,3800.723906417216,5546.999872751746,2180.5403208019525,5464.924876535871,5041.669628090912,4339.126426774967,2848.1524613892802,2776.0300136950395,4648.588780378679,3652.651632121692,2071.318537577924,3884.4710636770146,4066.3109751318434,3631.9994120092147
Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_no_tumorales.csv,7016.668311131584,6502.60405401767,7046.512354656008,6600.700411992376,6936.405713246226,7146.03667992545,6779.501896833284,7068.353745929709,6855.5081103376415,6606.14304299069,5777.530907746651,6889.649688876642,7234.917185002919,7068.675786619711,6934.213235114677,6708.2704777617755,6655.1813208022895,7103.724823539016,6956.73856961575,6893.155952762063,6814.17606867152,5951.249390889299,6845.443838370972,6532.21759053334,6497.021693935481,6716.075825146792,6580.4487194575895,6708.4185276186945,7020.32551344465,6730.541174727973,6323.599280892165,6425.934216247432,6463.122364884868,6694.731926374818,6605.378535704441,6572.252557611133,6800.22520816826,6402.978610183228,6728.58010912691,6839.774828231483,6459.366095274826,6329.413855626605,5003.77994980283,6208.261118334251,5273.768733131605,5205.807165779003,5285.895401451072,6219.634645199488,5689.189856079916,5889.038394597586,5610.578272466371,4117.656984857783,4618.410117524175,5299.639986058428,3970.3741914866664,4663.795482627803,3674.5961364933382,5109.004979182724,4185.7016531357185,5464.9574313343755,5423.538631331153,6492.786393555293,6688.075955457955,5775.873457769617,6177.395590850054,3091.581501255622,3269.578742988351,3330.585238301435,3588.2481788257314,4020.4986363984713,4383.372512403849,3855.483493192573,4680.331093763396,3995.3914487096117,4301.3740412574325,4815.798697647222,3459.3235634852067,3250.158087879805,3766.606103379906,3359.0112893109376,3273.4893828623185,3862.768094538809,3967.3205047359356,3976.1551112291527,0.0,4421.834029788782,3060.79100022219,3540.792973157939,2697.175776465014,2367.081482619965,2669.0275261357065,2175.8575204242866,2500.0848221106953,2244.129915055056,1785.6805412709505,3442.912401887327,3392.4842942194637,3515.4424031584804,3713.3000276998528
